caseID;taskID;originator;eventtype;timestamp;defectType;phoneType;numberRepairs;defectFixed;
280;Archive Repair;System;complete;07-01-1970 04:19:00;;;2;true;
281;Register;System;complete;07-01-1970 14:17:00;;;;;
281;Analyze Defect;Tester3;start;07-01-1970 14:17:00;;;;;
281;Analyze Defect;Tester3;complete;07-01-1970 14:22:00;5;T3;;;
281;Repair (Simple);SolverS1;start;07-01-1970 14:36:00;;;;;
281;Repair (Simple);SolverS1;complete;07-01-1970 14:41:00;;;;;
281;Test Repair;Tester5;start;07-01-1970 14:41:00;;;;;
281;Test Repair;Tester5;complete;07-01-1970 14:48:00;;;1;false;
281;Restart Repair;System;complete;07-01-1970 14:56:00;;;;;
281;Repair (Complex);SolverC2;start;07-01-1970 14:56:00;;;;;
281;Inform User;System;complete;07-01-1970 14:57:00;;;;;
281;Repair (Complex);SolverC2;complete;07-01-1970 15:14:00;;;;;
281;Test Repair;Tester1;start;07-01-1970 15:14:00;;;;;
281;Test Repair;Tester1;complete;07-01-1970 15:19:00;;;1;true;
281;Archive Repair;System;complete;07-01-1970 15:25:00;;;1;true;
282;Register;System;complete;07-01-1970 06:12:00;;;;;
282;Analyze Defect;Tester1;start;07-01-1970 06:12:00;;;;;
282;Analyze Defect;Tester1;complete;07-01-1970 06:18:00;6;T2;;;
282;Repair (Complex);SolverC2;start;07-01-1970 06:37:00;;;;;
282;Repair (Complex);SolverC2;complete;07-01-1970 06:51:00;;;;;
282;Test Repair;Tester4;start;07-01-1970 06:51:00;;;;;
282;Test Repair;Tester4;complete;07-01-1970 06:59:00;;;0;true;
282;Inform User;System;complete;07-01-1970 07:04:00;;;;;
282;Archive Repair;System;complete;07-01-1970 07:05:00;;;0;true;
283;Register;System;complete;08-01-1970 08:27:00;;;;;
283;Analyze Defect;Tester6;start;08-01-1970 08:27:00;;;;;
283;Analyze Defect;Tester6;complete;08-01-1970 08:35:00;9;T1;;;
283;Repair (Complex);SolverC2;start;08-01-1970 08:59:00;;;;;
283;Repair (Complex);SolverC2;complete;08-01-1970 09:09:00;;;;;
283;Test Repair;Tester5;start;08-01-1970 09:09:00;;;;;
283;Test Repair;Tester5;complete;08-01-1970 09:16:00;;;0;false;
283;Inform User;System;complete;08-01-1970 09:16:00;;;;;
283;Restart Repair;System;complete;08-01-1970 09:21:00;;;;;
283;Repair (Complex);SolverC2;start;08-01-1970 09:21:00;;;;;
283;Repair (Complex);SolverC2;complete;08-01-1970 09:40:00;;;;;
283;Test Repair;Tester5;start;08-01-1970 09:40:00;;;;;
283;Test Repair;Tester5;complete;08-01-1970 09:47:00;;;0;true;
283;Archive Repair;System;complete;08-01-1970 09:53:00;;;0;true;
284;Register;System;complete;08-01-1970 08:21:00;;;;;
284;Analyze Defect;Tester1;start;08-01-1970 08:21:00;;;;;
284;Analyze Defect;Tester1;complete;08-01-1970 08:31:00;9;T3;;;
284;Repair (Complex);SolverC3;start;08-01-1970 08:52:00;;;;;
284;Inform User;System;complete;08-01-1970 08:54:00;;;;;
284;Repair (Complex);SolverC3;complete;08-01-1970 09:32:00;;;;;
284;Test Repair;Tester6;start;08-01-1970 09:32:00;;;;;
284;Test Repair;Tester6;complete;08-01-1970 09:41:00;;;0;true;
284;Archive Repair;System;complete;08-01-1970 09:49:00;;;0;true;
285;Register;System;complete;07-01-1970 16:41:00;;;;;
285;Analyze Defect;Tester4;start;07-01-1970 16:41:00;;;;;
285;Analyze Defect;Tester4;complete;07-01-1970 16:49:00;8;T2;;;
285;Inform User;System;complete;07-01-1970 17:12:00;;;;;
285;Repair (Complex);SolverC2;start;07-01-1970 17:15:00;;;;;
285;Repair (Complex);SolverC2;complete;07-01-1970 17:33:00;;;;;
285;Test Repair;Tester4;start;07-01-1970 17:33:00;;;;;
285;Test Repair;Tester4;complete;07-01-1970 17:40:00;;;0;true;
285;Archive Repair;System;complete;07-01-1970 17:46:00;;;0;true;
286;Register;System;complete;07-01-1970 17:51:00;;;;;
286;Analyze Defect;Tester6;start;07-01-1970 17:51:00;;;;;
286;Analyze Defect;Tester6;complete;07-01-1970 18:00:00;6;T2;;;
286;Repair (Complex);SolverC2;start;07-01-1970 18:20:00;;;;;
286;Inform User;System;complete;07-01-1970 18:28:00;;;;;
286;Repair (Complex);SolverC2;complete;07-01-1970 18:39:00;;;;;
286;Test Repair;Tester2;start;07-01-1970 18:39:00;;;;;
286;Test Repair;Tester2;complete;07-01-1970 18:45:00;;;0;true;
286;Archive Repair;System;complete;07-01-1970 18:55:00;;;0;true;
287;Register;System;complete;07-01-1970 03:03:00;;;;;
287;Analyze Defect;Tester2;start;07-01-1970 03:03:00;;;;;
287;Analyze Defect;Tester2;complete;07-01-1970 03:09:00;6;T3;;;
287;Repair (Complex);SolverC1;start;07-01-1970 03:32:00;;;;;
287;Repair (Complex);SolverC1;complete;07-01-1970 03:46:00;;;;;
287;Test Repair;Tester6;start;07-01-1970 03:46:00;;;;;
287;Test Repair;Tester6;complete;07-01-1970 03:54:00;;;0;true;
287;Inform User;System;complete;07-01-1970 03:58:00;;;;;
287;Archive Repair;System;complete;07-01-1970 04:01:00;;;0;true;
288;Register;System;complete;07-01-1970 08:02:00;;;;;
288;Analyze Defect;Tester1;start;07-01-1970 08:02:00;;;;;
288;Analyze Defect;Tester1;complete;07-01-1970 08:11:00;2;T1;;;
288;Repair (Simple);SolverS3;start;07-01-1970 08:27:00;;;;;
288;Inform User;System;complete;07-01-1970 08:37:00;;;;;
288;Repair (Simple);SolverS3;complete;07-01-1970 08:40:00;;;;;
288;Test Repair;Tester3;start;07-01-1970 08:40:00;;;;;
288;Test Repair;Tester3;complete;07-01-1970 08:48:00;;;1;true;
288;Archive Repair;System;complete;07-01-1970 08:53:00;;;1;true;
289;Register;System;complete;08-01-1970 12:53:00;;;;;
289;Analyze Defect;Tester6;start;08-01-1970 12:53:00;;;;;
289;Analyze Defect;Tester6;complete;08-01-1970 13:00:00;3;T2;;;
289;Inform User;System;complete;08-01-1970 13:23:00;;;;;
289;Repair (Simple);SolverS1;start;08-01-1970 13:30:00;;;;;
289;Repair (Simple);SolverS1;complete;08-01-1970 13:36:00;;;;;
289;Test Repair;Tester1;start;08-01-1970 13:36:00;;;;;
289;Test Repair;Tester1;complete;08-01-1970 13:41:00;;;1;false;
289;Restart Repair;System;complete;08-01-1970 13:51:00;;;;;
289;Repair (Simple);SolverS2;start;08-01-1970 13:51:00;;;;;
289;Repair (Simple);SolverS2;complete;08-01-1970 14:01:00;;;;;
289;Test Repair;Tester2;start;08-01-1970 14:01:00;;;;;
289;Test Repair;Tester2;complete;08-01-1970 14:08:00;;;2;false;
289;Restart Repair;System;complete;08-01-1970 14:14:00;;;;;
289;Repair (Simple);SolverS3;start;08-01-1970 14:14:00;;;;;
289;Repair (Simple);SolverS3;complete;08-01-1970 14:24:00;;;;;
289;Test Repair;Tester6;start;08-01-1970 14:24:00;;;;;
289;Test Repair;Tester6;complete;08-01-1970 14:30:00;;;3;true;
289;Archive Repair;System;complete;08-01-1970 14:38:00;;;3;true;
29;Register;System;complete;02-01-1970 17:07:00;;;;;
29;Analyze Defect;Tester2;start;02-01-1970 17:07:00;;;;;
29;Analyze Defect;Tester2;complete;02-01-1970 17:17:00;10;T2;;;
29;Repair (Complex);SolverC3;start;02-01-1970 17:35:00;;;;;
29;Inform User;System;complete;02-01-1970 17:47:00;;;;;
29;Repair (Complex);SolverC3;complete;02-01-1970 18:22:00;;;;;
29;Test Repair;Tester6;start;02-01-1970 18:22:00;;;;;
29;Test Repair;Tester6;complete;02-01-1970 18:29:00;;;0;true;
29;Archive Repair;System;complete;02-01-1970 18:36:00;;;0;true;
290;Register;System;complete;07-01-1970 14:11:00;;;;;
290;Analyze Defect;Tester3;start;07-01-1970 14:11:00;;;;;
290;Analyze Defect;Tester3;complete;07-01-1970 14:17:00;1;T3;;;
290;Inform User;System;complete;07-01-1970 14:38:00;;;;;
290;Repair (Simple);SolverS1;start;07-01-1970 14:46:00;;;;;
290;Repair (Simple);SolverS1;complete;07-01-1970 14:53:00;;;;;
290;Test Repair;Tester4;start;07-01-1970 14:53:00;;;;;
290;Test Repair;Tester4;complete;07-01-1970 14:59:00;;;1;false;
290;Restart Repair;System;complete;07-01-1970 15:07:00;;;;;
290;Repair (Simple);SolverS2;start;07-01-1970 15:07:00;;;;;
290;Repair (Simple);SolverS2;complete;07-01-1970 15:22:00;;;;;
290;Test Repair;Tester5;start;07-01-1970 15:22:00;;;;;
290;Test Repair;Tester5;complete;07-01-1970 15:28:00;;;2;true;
290;Archive Repair;System;complete;07-01-1970 15:37:00;;;2;true;
291;Register;System;complete;07-01-1970 10:01:00;;;;;
291;Analyze Defect;Tester6;start;07-01-1970 10:01:00;;;;;
291;Analyze Defect;Tester6;complete;07-01-1970 10:11:00;7;T2;;;
291;Repair (Complex);SolverC3;start;07-01-1970 10:24:00;;;;;
291;Inform User;System;complete;07-01-1970 10:51:00;;;;;
291;Repair (Complex);SolverC3;complete;07-01-1970 11:06:00;;;;;
291;Test Repair;Tester1;start;07-01-1970 11:06:00;;;;;
291;Test Repair;Tester1;complete;07-01-1970 11:14:00;;;0;true;
291;Archive Repair;System;complete;07-01-1970 11:21:00;;;0;true;
292;Register;System;complete;07-01-1970 12:24:00;;;;;
292;Analyze Defect;Tester6;start;07-01-1970 12:24:00;;;;;
292;Analyze Defect;Tester6;complete;07-01-1970 12:29:00;8;T1;;;
292;Repair (Complex);SolverC2;start;07-01-1970 12:38:00;;;;;
292;Repair (Complex);SolverC2;complete;07-01-1970 12:58:00;;;;;
292;Test Repair;Tester6;start;07-01-1970 12:58:00;;;;;
292;Inform User;System;complete;07-01-1970 13:01:00;;;;;
292;Test Repair;Tester6;complete;07-01-1970 13:05:00;;;0;true;
292;Archive Repair;System;complete;07-01-1970 13:10:00;;;0;true;
293;Register;System;complete;07-01-1970 22:34:00;;;;;
293;Analyze Defect;Tester6;start;07-01-1970 22:34:00;;;;;
293;Analyze Defect;Tester6;complete;07-01-1970 22:43:00;10;T2;;;
293;Repair (Complex);SolverC3;start;07-01-1970 23:02:00;;;;;
293;Inform User;System;complete;07-01-1970 23:29:00;;;;;
293;Repair (Complex);SolverC3;complete;07-01-1970 23:43:00;;;;;
293;Test Repair;Tester4;start;07-01-1970 23:43:00;;;;;
293;Test Repair;Tester4;complete;07-01-1970 23:52:00;;;0;true;
293;Archive Repair;System;complete;07-01-1970 23:59:00;;;0;true;
294;Register;System;complete;08-01-1970 03:30:00;;;;;
294;Analyze Defect;Tester4;start;08-01-1970 03:30:00;;;;;
294;Analyze Defect;Tester4;complete;08-01-1970 03:37:00;8;T3;;;
294;Repair (Complex);SolverC2;start;08-01-1970 04:04:00;;;;;
294;Inform User;System;complete;08-01-1970 04:18:00;;;;;
294;Repair (Complex);SolverC2;complete;08-01-1970 04:21:00;;;;;
294;Test Repair;Tester2;start;08-01-1970 04:21:00;;;;;
294;Test Repair;Tester2;complete;08-01-1970 04:30:00;;;0;true;
294;Archive Repair;System;complete;08-01-1970 04:35:00;;;0;true;
295;Register;System;complete;07-01-1970 10:29:00;;;;;
295;Analyze Defect;Tester6;start;07-01-1970 10:29:00;;;;;
295;Analyze Defect;Tester6;complete;07-01-1970 10:38:00;1;T1;;;
295;Repair (Simple);SolverS1;start;07-01-1970 11:05:00;;;;;
295;Inform User;System;complete;07-01-1970 11:09:00;;;;;
295;Repair (Simple);SolverS1;complete;07-01-1970 11:11:00;;;;;
295;Test Repair;Tester3;start;07-01-1970 11:11:00;;;;;
295;Test Repair;Tester3;complete;07-01-1970 11:18:00;;;1;false;
295;Restart Repair;System;complete;07-01-1970 11:25:00;;;;;
295;Repair (Simple);SolverS3;start;07-01-1970 11:25:00;;;;;
295;Repair (Simple);SolverS3;complete;07-01-1970 11:35:00;;;;;
295;Test Repair;Tester2;start;07-01-1970 11:35:00;;;;;
295;Test Repair;Tester2;complete;07-01-1970 11:43:00;;;2;true;
295;Archive Repair;System;complete;07-01-1970 11:52:00;;;2;true;
296;Register;System;complete;08-01-1970 02:35:00;;;;;
296;Analyze Defect;Tester5;start;08-01-1970 02:35:00;;;;;
296;Analyze Defect;Tester5;complete;08-01-1970 02:42:00;10;T1;;;
296;Repair (Complex);SolverC1;start;08-01-1970 02:50:00;;;;;
296;Repair (Complex);SolverC1;complete;08-01-1970 03:04:00;;;;;
296;Test Repair;Tester2;start;08-01-1970 03:04:00;;;;;
296;Inform User;System;complete;08-01-1970 03:12:00;;;;;
296;Test Repair;Tester2;complete;08-01-1970 03:14:00;;;0;true;
296;Archive Repair;System;complete;08-01-1970 03:22:00;;;0;true;
297;Register;System;complete;07-01-1970 23:57:00;;;;;
297;Analyze Defect;Tester6;start;07-01-1970 23:57:00;;;;;
297;Analyze Defect;Tester6;complete;08-01-1970 00:02:00;10;T1;;;
297;Inform User;System;complete;08-01-1970 00:26:00;;;;;
297;Repair (Complex);SolverC3;start;08-01-1970 00:26:00;;;;;
297;Repair (Complex);SolverC3;complete;08-01-1970 01:12:00;;;;;
297;Test Repair;Tester5;start;08-01-1970 01:12:00;;;;;
297;Test Repair;Tester5;complete;08-01-1970 01:18:00;;;0;true;
297;Archive Repair;System;complete;08-01-1970 01:25:00;;;0;true;
298;Register;System;complete;08-01-1970 09:47:00;;;;;
298;Analyze Defect;Tester4;start;08-01-1970 09:47:00;;;;;
298;Analyze Defect;Tester4;complete;08-01-1970 09:55:00;6;T3;;;
298;Inform User;System;complete;08-01-1970 10:14:00;;;;;
298;Repair (Complex);SolverC2;start;08-01-1970 10:18:00;;;;;
298;Repair (Complex);SolverC2;complete;08-01-1970 10:31:00;;;;;
298;Test Repair;Tester1;start;08-01-1970 10:31:00;;;;;
298;Test Repair;Tester1;complete;08-01-1970 10:37:00;;;0;true;
298;Archive Repair;System;complete;08-01-1970 10:43:00;;;0;true;
299;Register;System;complete;07-01-1970 16:19:00;;;;;
299;Analyze Defect;Tester2;start;07-01-1970 16:19:00;;;;;
299;Analyze Defect;Tester2;complete;07-01-1970 16:28:00;2;T3;;;
299;Repair (Simple);SolverS3;start;07-01-1970 16:56:00;;;;;
299;Inform User;System;complete;07-01-1970 17:01:00;;;;;
299;Repair (Simple);SolverS3;complete;07-01-1970 17:07:00;;;;;
299;Test Repair;Tester1;start;07-01-1970 17:07:00;;;;;
299;Test Repair;Tester1;complete;07-01-1970 17:17:00;;;1;true;
299;Archive Repair;System;complete;07-01-1970 17:26:00;;;1;true;
3;Register;System;complete;01-01-1970 09:09:00;;;;;
3;Analyze Defect;Tester3;start;01-01-1970 09:09:00;;;;;
3;Analyze Defect;Tester3;complete;01-01-1970 09:19:00;2;T2;;;
3;Repair (Simple);SolverS3;start;01-01-1970 09:34:00;;;;;
3;Inform User;System;complete;01-01-1970 09:43:00;;;;;
3;Repair (Simple);SolverS3;complete;01-01-1970 09:46:00;;;;;
3;Test Repair;Tester2;start;01-01-1970 09:46:00;;;;;
3;Test Repair;Tester2;complete;01-01-1970 09:52:00;;;1;true;
3;Archive Repair;System;complete;01-01-1970 09:57:00;;;1;true;
30;Register;System;complete;01-01-1970 21:05:00;;;;;
30;Analyze Defect;Tester4;start;01-01-1970 21:05:00;;;;;
30;Analyze Defect;Tester4;complete;01-01-1970 21:13:00;8;T2;;;
30;Inform User;System;complete;01-01-1970 21:28:00;;;;;
30;Repair (Complex);SolverC2;start;01-01-1970 21:36:00;;;;;
30;Repair (Complex);SolverC2;complete;01-01-1970 21:49:00;;;;;
30;Test Repair;Tester4;start;01-01-1970 21:49:00;;;;;
30;Test Repair;Tester4;complete;01-01-1970 21:54:00;;;0;true;
30;Archive Repair;System;complete;01-01-1970 22:03:00;;;0;true;
300;Register;System;complete;07-01-1970 16:49:00;;;;;
300;Analyze Defect;Tester3;start;07-01-1970 16:49:00;;;;;
300;Analyze Defect;Tester3;complete;07-01-1970 16:57:00;7;T1;;;
300;Repair (Complex);SolverC1;start;07-01-1970 17:26:00;;;;;
300;Inform User;System;complete;07-01-1970 17:27:00;;;;;
300;Repair (Complex);SolverC1;complete;07-01-1970 17:46:00;;;;;
300;Test Repair;Tester3;start;07-01-1970 17:46:00;;;;;
300;Test Repair;Tester3;complete;07-01-1970 17:51:00;;;0;true;
300;Archive Repair;System;complete;07-01-1970 18:00:00;;;0;true;
301;Register;System;complete;07-01-1970 15:13:00;;;;;
301;Analyze Defect;Tester6;start;07-01-1970 15:13:00;;;;;
301;Analyze Defect;Tester6;complete;07-01-1970 15:22:00;2;T3;;;
301;Repair (Simple);SolverS2;start;07-01-1970 15:29:00;;;;;
301;Repair (Simple);SolverS2;complete;07-01-1970 15:37:00;;;;;
301;Test Repair;Tester6;start;07-01-1970 15:37:00;;;;;
301;Test Repair;Tester6;complete;07-01-1970 15:42:00;;;1;false;
301;Restart Repair;System;complete;07-01-1970 15:48:00;;;;;
301;Repair (Simple);SolverS1;start;07-01-1970 15:48:00;;;;;
301;Inform User;System;complete;07-01-1970 15:50:00;;;;;
301;Repair (Simple);SolverS1;complete;07-01-1970 15:53:00;;;;;
301;Test Repair;Tester3;start;07-01-1970 15:53:00;;;;;
301;Test Repair;Tester3;complete;07-01-1970 16:01:00;;;2;false;
301;Restart Repair;System;complete;07-01-1970 16:11:00;;;;;
301;Repair (Simple);SolverS3;start;07-01-1970 16:11:00;;;;;
301;Repair (Simple);SolverS3;complete;07-01-1970 16:25:00;;;;;
301;Test Repair;Tester3;start;07-01-1970 16:25:00;;;;;
301;Test Repair;Tester3;complete;07-01-1970 16:34:00;;;3;true;
301;Archive Repair;System;complete;07-01-1970 16:44:00;;;3;true;
302;Register;System;complete;07-01-1970 11:54:00;;;;;
302;Analyze Defect;Tester4;start;07-01-1970 11:54:00;;;;;
302;Analyze Defect;Tester4;complete;07-01-1970 12:00:00;9;T3;;;
302;Repair (Complex);SolverC2;start;07-01-1970 12:01:00;;;;;
302;Repair (Complex);SolverC2;complete;07-01-1970 12:11:00;;;;;
302;Test Repair;Tester2;start;07-01-1970 12:11:00;;;;;
302;Test Repair;Tester2;complete;07-01-1970 12:16:00;;;0;false;
302;Restart Repair;System;complete;07-01-1970 12:25:00;;;;;
302;Repair (Complex);SolverC1;start;07-01-1970 12:25:00;;;;;
302;Inform User;System;complete;07-01-1970 12:29:00;;;;;
302;Repair (Complex);SolverC1;complete;07-01-1970 12:43:00;;;;;
302;Test Repair;Tester1;start;07-01-1970 12:43:00;;;;;
302;Test Repair;Tester1;complete;07-01-1970 12:52:00;;;0;true;
302;Archive Repair;System;complete;07-01-1970 12:57:00;;;0;true;
303;Register;System;complete;08-01-1970 00:57:00;;;;;
303;Analyze Defect;Tester6;start;08-01-1970 00:57:00;;;;;
303;Analyze Defect;Tester6;complete;08-01-1970 01:03:00;10;T2;;;
303;Repair (Complex);SolverC2;start;08-01-1970 01:23:00;;;;;
303;Repair (Complex);SolverC2;complete;08-01-1970 01:38:00;;;;;
303;Test Repair;Tester3;start;08-01-1970 01:38:00;;;;;
303;Inform User;System;complete;08-01-1970 01:39:00;;;;;
303;Test Repair;Tester3;complete;08-01-1970 01:46:00;;;0;true;
303;Archive Repair;System;complete;08-01-1970 01:53:00;;;0;true;
304;Register;System;complete;08-01-1970 09:03:00;;;;;
304;Analyze Defect;Tester4;start;08-01-1970 09:03:00;;;;;
304;Analyze Defect;Tester4;complete;08-01-1970 09:13:00;1;T1;;;
304;Repair (Simple);SolverS2;start;08-01-1970 09:23:00;;;;;
304;Repair (Simple);SolverS2;complete;08-01-1970 09:34:00;;;;;
304;Test Repair;Tester4;start;08-01-1970 09:34:00;;;;;
304;Test Repair;Tester4;complete;08-01-1970 09:44:00;;;1;true;
304;Inform User;System;complete;08-01-1970 09:55:00;;;;;
304;Archive Repair;System;complete;08-01-1970 09:55:00;;;1;true;
305;Register;System;complete;07-01-1970 23:25:00;;;;;
305;Analyze Defect;Tester2;start;07-01-1970 23:25:00;;;;;
305;Analyze Defect;Tester2;complete;07-01-1970 23:31:00;8;T3;;;
305;Repair (Complex);SolverC2;start;07-01-1970 23:33:00;;;;;
305;Repair (Complex);SolverC2;complete;07-01-1970 23:52:00;;;;;
305;Test Repair;Tester1;start;07-01-1970 23:52:00;;;;;
305;Test Repair;Tester1;complete;08-01-1970 00:01:00;;;0;true;
305;Inform User;System;complete;08-01-1970 00:17:00;;;;;
305;Archive Repair;System;complete;08-01-1970 00:17:00;;;0;true;
306;Register;System;complete;08-01-1970 05:17:00;;;;;
306;Analyze Defect;Tester4;start;08-01-1970 05:17:00;;;;;
306;Analyze Defect;Tester4;complete;08-01-1970 05:24:00;1;T3;;;
306;Repair (Simple);SolverS3;start;08-01-1970 05:51:00;;;;;
306;Inform User;System;complete;08-01-1970 05:58:00;;;;;
306;Repair (Simple);SolverS3;complete;08-01-1970 06:09:00;;;;;
306;Test Repair;Tester5;start;08-01-1970 06:09:00;;;;;
306;Test Repair;Tester5;complete;08-01-1970 06:19:00;;;1;true;
306;Archive Repair;System;complete;08-01-1970 06:27:00;;;1;true;
307;Register;System;complete;07-01-1970 10:59:00;;;;;
307;Analyze Defect;Tester1;start;07-01-1970 10:59:00;;;;;
307;Analyze Defect;Tester1;complete;07-01-1970 11:06:00;10;T1;;;
307;Repair (Complex);SolverC1;start;07-01-1970 11:35:00;;;;;
307;Inform User;System;complete;07-01-1970 11:37:00;;;;;
307;Repair (Complex);SolverC1;complete;07-01-1970 11:52:00;;;;;
307;Test Repair;Tester2;start;07-01-1970 11:52:00;;;;;
307;Test Repair;Tester2;complete;07-01-1970 11:58:00;;;0;true;
307;Archive Repair;System;complete;07-01-1970 12:06:00;;;0;true;
308;Register;System;complete;07-01-1970 17:39:00;;;;;
308;Analyze Defect;Tester5;start;07-01-1970 17:39:00;;;;;
308;Analyze Defect;Tester5;complete;07-01-1970 17:46:00;6;T2;;;
308;Repair (Simple);SolverS3;start;07-01-1970 18:02:00;;;;;
308;Inform User;System;complete;07-01-1970 18:06:00;;;;;
308;Repair (Simple);SolverS3;complete;07-01-1970 18:14:00;;;;;
308;Test Repair;Tester5;start;07-01-1970 18:14:00;;;;;
308;Test Repair;Tester5;complete;07-01-1970 18:22:00;;;1;true;
308;Archive Repair;System;complete;07-01-1970 18:29:00;;;1;true;
309;Register;System;complete;07-01-1970 12:38:00;;;;;
309;Analyze Defect;Tester2;start;07-01-1970 12:38:00;;;;;
309;Analyze Defect;Tester2;complete;07-01-1970 12:44:00;7;T2;;;
309;Repair (Complex);SolverC2;start;07-01-1970 13:09:00;;;;;
309;Repair (Complex);SolverC2;complete;07-01-1970 13:19:00;;;;;
309;Test Repair;Tester2;start;07-01-1970 13:19:00;;;;;
309;Inform User;System;complete;07-01-1970 13:23:00;;;;;
309;Test Repair;Tester2;complete;07-01-1970 13:29:00;;;0;true;
309;Archive Repair;System;complete;07-01-1970 13:38:00;;;0;true;
31;Register;System;complete;02-01-1970 07:07:00;;;;;
31;Analyze Defect;Tester3;start;02-01-1970 07:07:00;;;;;
31;Analyze Defect;Tester3;complete;02-01-1970 07:15:00;4;T3;;;
31;Repair (Simple);SolverS3;start;02-01-1970 07:43:00;;;;;
31;Repair (Simple);SolverS3;complete;02-01-1970 07:53:00;;;;;
31;Test Repair;Tester3;start;02-01-1970 07:53:00;;;;;
31;Inform User;System;complete;02-01-1970 07:53:00;;;;;
31;Test Repair;Tester3;complete;02-01-1970 08:00:00;;;1;true;
31;Archive Repair;System;complete;02-01-1970 08:08:00;;;1;true;
310;Register;System;complete;07-01-1970 14:48:00;;;;;
310;Analyze Defect;Tester1;start;07-01-1970 14:48:00;;;;;
